date,year,month,day,dow,od_pair,market_country,dest_country,n_flights,total_capacity,expected_demand,latent_seats,yield_economy_usd,shock_factor,seasonal_index,dow_factor,trend_factor
2015-08-30,2015,8,30,6,AE→US,AE,US,2,982,846.9,885,988.47,1.0,1.18,1.06,1.0494
2015-08-31,2015,8,31,0,AE→US,AE,US,2,982,846.0,844,987.64,1.0,1.18,1.05,1.0494
2015-09-01,2015,9,1,1,AE→US,AE,US,2,982,716.3,707,874.85,0.9498,1.1,0.88,1.056
2015-09-02,2015,9,2,2,AE→US,AE,US,2,982,756.2,747,909.59,0.9498,1.1,0.92,1.056
2015-09-03,2015,9,3,3,AE→US,AE,US,2,982,977.8,985,1102.3,0.9498,1.1,1.02,1.056
2015-09-04,2015,9,4,4,AE→US,AE,US,2,982,817.3,782,962.68,0.9498,1.1,1.15,1.056
2015-09-05,2015,9,5,5,AE→US,AE,US,2,982,695.7,706,856.98,0.9498,1.1,0.92,1.056
2015-09-06,2015,9,6,6,AE→US,AE,US,2,982,851.4,833,992.36,0.9498,1.1,1.06,1.056
2015-09-07,2015,9,7,0,AE→US,AE,US,2,982,777.4,773,928.0,0.9498,1.1,1.05,1.056
2015-09-08,2015,9,8,1,AE→US,AE,US,2,982,671.9,632,836.24,0.9498,1.1,0.88,1.056
2015-09-09,2015,9,9,2,AE→US,AE,US,2,982,624.4,577,795.0,0.9498,1.1,0.92,1.056
2015-09-10,2015,9,10,3,AE→US,AE,US,2,982,706.1,667,866.0,0.9498,1.1,1.02,1.056
2015-09-11,2015,9,11,4,AE→US,AE,US,2,982,799.0,810,946.77,0.9498,1.1,1.15,1.056
2015-09-12,2015,9,12,5,AE→US,AE,US,2,982,734.1,745,890.39,0.9498,1.1,0.92,1.056
2015-09-13,2015,9,13,6,AE→US,AE,US,2,982,765.9,780,917.98,0.9498,1.1,1.06,1.056
2015-09-14,2015,9,14,0,AE→US,AE,US,2,982,966.2,992,1092.21,0.9498,1.1,1.05,1.056
2015-09-15,2015,9,15,1,AE→US,AE,US,2,982,718.1,729,876.48,0.9498,1.1,0.88,1.056
2015-09-16,2015,9,16,2,AE→US,AE,US,2,982,680.7,637,843.92,0.9498,1.1,0.92,1.056
2015-09-17,2015,9,17,3,AE→US,AE,US,2,982,782.5,798,932.46,0.9498,1.1,1.02,1.056
2015-09-18,2015,9,18,4,AE→US,AE,US,2,982,787.3,800,936.64,0.9498,1.1,1.15,1.056
2015-09-19,2015,9,19,5,AE→US,AE,US,2,982,664.8,660,830.09,0.9498,1.1,0.92,1.056
2015-09-20,2015,9,20,6,AE→US,AE,US,2,982,812.4,838,958.44,0.9498,1.1,1.06,1.056
2015-09-21,2015,9,21,0,AE→US,AE,US,2,982,847.3,888,988.8,0.9498,1.1,1.05,1.056
2015-09-22,2015,9,22,1,AE→US,AE,US,2,982,675.2,673,839.1,0.9498,1.1,0.88,1.056
2015-09-23,2015,9,23,2,AE→US,AE,US,2,982,752.4,761,906.28,0.9498,1.1,0.92,1.056
2015-09-24,2015,9,24,3,AE→US,AE,US,2,982,770.1,735,921.69,0.9498,1.1,1.02,1.056
2015-09-25,2015,9,25,4,AE→US,AE,US,2,982,848.7,858,989.96,0.9498,1.1,1.15,1.056
2015-09-26,2015,9,26,5,AE→US,AE,US,2,982,724.7,751,882.17,0.9498,1.1,0.92,1.056
2015-09-27,2015,9,27,6,AE→US,AE,US,2,982,736.8,738,892.73,0.9498,1.1,1.06,1.056
2015-09-28,2015,9,28,0,AE→US,AE,US,2,982,764.1,821,916.48,0.9498,1.1,1.05,1.056
2015-09-29,2015,9,29,1,AE→US,AE,US,2,982,763.9,766,916.29,0.9498,1.1,0.88,1.056
2015-09-30,2015,9,30,2,AE→US,AE,US,2,982,718.0,730,876.35,0.9498,1.1,0.92,1.056
2015-10-01,2015,10,1,3,AE→US,AE,US,2,982,703.6,691,863.86,0.9628,1.02,1.02,1.0625
2015-10-02,2015,10,2,4,AE→US,AE,US,2,982,796.8,811,944.83,0.9628,1.02,1.15,1.0625
2015-10-03,2015,10,3,5,AE→US,AE,US,2,982,670.6,710,835.13,0.9628,1.02,0.92,1.0625
2015-10-04,2015,10,4,6,AE→US,AE,US,2,982,675.4,697,839.29,0.9628,1.02,1.06,1.0625
2015-10-05,2015,10,5,0,AE→US,AE,US,2,982,728.6,724,885.53,0.9628,1.02,1.05,1.0625
2015-10-06,2015,10,6,1,AE→US,AE,US,2,982,622.0,624,792.9,0.9628,1.02,0.88,1.0625
2015-10-07,2015,10,7,2,AE→US,AE,US,2,982,602.5,577,775.94,0.9628,1.02,0.92,1.0625
2015-10-08,2015,10,8,3,AE→US,AE,US,2,982,720.7,771,878.74,0.9628,1.02,1.02,1.0625
2015-10-09,2015,10,9,4,AE→US,AE,US,2,982,835.6,868,978.59,0.9628,1.02,1.15,1.0625
2015-10-10,2015,10,10,5,AE→US,AE,US,2,982,617.1,604,788.65,0.9628,1.02,0.92,1.0625
2015-10-11,2015,10,11,6,AE→US,AE,US,2,982,673.7,697,837.79,0.9628,1.02,1.06,1.0625
2015-10-12,2015,10,12,0,AE→US,AE,US,2,982,687.6,681,849.9,0.9628,1.02,1.05,1.0625
2015-10-13,2015,10,13,1,AE→US,AE,US,2,982,660.3,639,826.17,0.9628,1.02,0.88,1.0625
2015-10-14,2015,10,14,2,AE→US,AE,US,2,982,658.8,641,824.86,0.9628,1.02,0.92,1.0625
2015-10-15,2015,10,15,3,AE→US,AE,US,2,982,692.1,747,853.83,0.9628,1.02,1.02,1.0625
2015-10-16,2015,10,16,4,AE→US,AE,US,2,982,923.5,913,1055.05,0.9628,1.02,1.15,1.0625
2015-10-17,2015,10,17,5,AE→US,AE,US,2,982,600.8,617,774.46,0.9628,1.02,0.92,1.0625
2015-10-18,2015,10,18,6,AE→US,AE,US,2,982,808.0,781,954.62,0.9628,1.02,1.06,1.0625
2015-10-19,2015,10,19,0,AE→US,AE,US,2,982,792.9,781,941.46,0.9628,1.02,1.05,1.0625
2015-10-20,2015,10,20,1,AE→US,AE,US,2,982,552.1,505,732.1,0.9628,1.02,0.88,1.0625
2015-10-21,2015,10,21,2,AE→US,AE,US,2,982,695.6,708,856.88,0.9628,1.02,0.92,1.0625
2015-10-22,2015,10,22,3,AE→US,AE,US,2,982,657.5,721,823.75,0.9628,1.02,1.02,1.0625
2015-10-23,2015,10,23,4,AE→US,AE,US,2,982,896.8,905,1031.81,0.9628,1.02,1.15,1.0625
2015-10-24,2015,10,24,5,AE→US,AE,US,2,982,657.0,692,823.31,0.9628,1.02,0.92,1.0625
2015-10-25,2015,10,25,6,AE→US,AE,US,2,982,764.1,795,916.39,0.9628,1.02,1.06,1.0625
2015-10-26,2015,10,26,0,AE→US,AE,US,2,982,834.9,843,978.04,0.9628,1.02,1.05,1.0625
2015-10-27,2015,10,27,1,AE→US,AE,US,2,982,596.8,622,771.0,0.9628,1.02,0.88,1.0625
2015-10-28,2015,10,28,2,AE→US,AE,US,2,982,600.0,583,773.72,0.9628,1.02,0.92,1.0625
2015-10-29,2015,10,29,3,AE→US,AE,US,2,982,773.9,828,925.0,0.9628,1.02,1.02,1.0625
2015-10-30,2015,10,30,4,AE→US,AE,US,2,982,908.0,856,1041.6,0.9628,1.02,1.15,1.0625
2015-10-31,2015,10,31,5,AE→US,AE,US,2,982,700.4,674,861.07,0.9628,1.02,0.92,1.0625
2015-11-01,2015,11,1,6,AE→US,AE,US,2,982,666.7,678,831.7,0.9725,1.01,1.06,1.0689
2015-11-02,2015,11,2,0,AE→US,AE,US,2,982,793.5,774,942.01,0.9725,1.01,1.05,1.0689
2015-11-03,2015,11,3,1,AE→US,AE,US,2,982,746.4,701,901.01,0.9725,1.01,0.88,1.0689
2015-11-04,2015,11,4,2,AE→US,AE,US,2,982,664.0,638,829.37,0.9725,1.01,0.92,1.0689
2015-11-05,2015,11,5,3,AE→US,AE,US,2,982,646.2,642,813.89,0.9725,1.01,1.02,1.0689
2015-11-06,2015,11,6,4,AE→US,AE,US,2,982,839.0,828,981.54,0.9725,1.01,1.15,1.0689
2015-11-07,2015,11,7,5,AE→US,AE,US,2,982,568.7,522,746.5,0.9725,1.01,0.92,1.0689
2015-11-08,2015,11,8,6,AE→US,AE,US,2,982,762.7,765,915.26,0.9725,1.01,1.06,1.0689
2015-11-09,2015,11,9,0,AE→US,AE,US,2,982,746.2,751,900.87,0.9725,1.01,1.05,1.0689
2015-11-10,2015,11,10,1,AE→US,AE,US,2,982,623.4,628,794.06,0.9725,1.01,0.88,1.0689
2015-11-11,2015,11,11,2,AE→US,AE,US,2,982,579.3,606,755.74,0.9725,1.01,0.92,1.0689
2015-11-12,2015,11,12,3,AE→US,AE,US,2,982,729.9,717,886.68,0.9725,1.01,1.02,1.0689
2015-11-13,2015,11,13,4,AE→US,AE,US,2,982,869.7,856,1008.25,0.9725,1.01,1.15,1.0689
2015-11-14,2015,11,14,5,AE→US,AE,US,2,982,693.8,680,855.27,0.9725,1.01,0.92,1.0689
2015-11-15,2015,11,15,6,AE→US,AE,US,2,982,777.1,695,927.76,0.9725,1.01,1.06,1.0689
2015-11-16,2015,11,16,0,AE→US,AE,US,2,982,779.7,794,930.02,0.9725,1.01,1.05,1.0689
2015-11-17,2015,11,17,1,AE→US,AE,US,2,982,751.0,745,905.05,0.9725,1.01,0.88,1.0689
2015-11-18,2015,11,18,2,AE→US,AE,US,2,982,632.1,603,801.62,0.9725,1.01,0.92,1.0689
2015-11-19,2015,11,19,3,AE→US,AE,US,2,982,736.3,770,892.24,0.9725,1.01,1.02,1.0689
2015-11-20,2015,11,20,4,AE→US,AE,US,2,982,839.5,809,981.97,0.9725,1.01,1.15,1.0689
2015-11-21,2015,11,21,5,AE→US,AE,US,2,982,718.0,697,876.33,0.9725,1.01,0.92,1.0689
2015-11-22,2015,11,22,6,AE→US,AE,US,2,982,754.2,788,907.86,0.9725,1.01,1.06,1.0689
2015-11-23,2015,11,23,0,AE→US,AE,US,2,982,853.4,867,994.05,0.9725,1.01,1.05,1.0689
2015-11-24,2015,11,24,1,AE→US,AE,US,2,982,702.6,736,862.99,0.9725,1.01,0.88,1.0689
2015-11-25,2015,11,25,2,AE→US,AE,US,2,982,624.5,638,795.01,0.9725,1.01,0.92,1.0689
2015-11-26,2015,11,26,3,AE→US,AE,US,2,982,736.9,734,892.81,0.9725,1.01,1.02,1.0689
2015-11-27,2015,11,27,4,AE→US,AE,US,2,982,888.3,894,1024.45,0.9725,1.01,1.15,1.0689
2015-11-28,2015,11,28,5,AE→US,AE,US,2,982,628.7,653,798.67,0.9725,1.01,0.92,1.0689
2015-11-29,2015,11,29,6,AE→US,AE,US,2,982,824.5,848,968.92,0.9725,1.01,1.06,1.0689
2015-11-30,2015,11,30,0,AE→US,AE,US,2,982,829.4,833,973.21,0.9725,1.01,1.05,1.0689
2015-12-01,2015,12,1,1,AE→US,AE,US,2,982,484.4,462,673.2,0.7301,1.07,0.88,1.0753
2015-12-02,2015,12,2,2,AE→US,AE,US,2,982,600.3,594,773.98,0.7301,1.07,0.92,1.0753
2015-12-03,2015,12,3,3,AE→US,AE,US,2,982,593.4,614,768.02,0.7301,1.07,1.02,1.0753
2015-12-04,2015,12,4,4,AE→US,AE,US,2,982,666.4,659,831.47,0.7301,1.07,1.15,1.0753
2015-12-05,2015,12,5,5,AE→US,AE,US,2,982,562.5,587,741.16,0.7301,1.07,0.92,1.0753
2015-12-06,2015,12,6,6,AE→US,AE,US,2,982,665.1,670,830.38,0.7301,1.07,1.06,1.0753
2015-12-07,2015,12,7,0,AE→US,AE,US,2,982,599.9,576,773.66,0.7301,1.07,1.05,1.0753
2015-12-08,2015,12,8,1,AE→US,AE,US,2,982,549.2,531,729.6,0.7301,1.07,0.88,1.0753
2015-12-09,2015,12,9,2,AE→US,AE,US,2,982,506.0,487,692.02,0.7301,1.07,0.92,1.0753
2015-12-10,2015,12,10,3,AE→US,AE,US,2,982,561.4,575,740.17,0.7301,1.07,1.02,1.0753
2015-12-11,2015,12,11,4,AE→US,AE,US,2,982,591.4,592,766.22,0.7301,1.07,1.15,1.0753
2015-12-12,2015,12,12,5,AE→US,AE,US,2,982,532.6,556,715.1,0.7301,1.07,0.92,1.0753
2015-12-13,2015,12,13,6,AE→US,AE,US,2,982,638.8,675,807.5,0.7301,1.07,1.06,1.0753
2015-12-14,2015,12,14,0,AE→US,AE,US,2,982,525.0,519,708.54,0.7301,1.07,1.05,1.0753
2015-12-15,2015,12,15,1,AE→US,AE,US,2,982,518.0,506,702.44,0.7301,1.07,0.88,1.0753
2015-12-16,2015,12,16,2,AE→US,AE,US,2,982,495.2,456,682.65,0.7301,1.07,0.92,1.0753
2015-12-17,2015,12,17,3,AE→US,AE,US,2,982,660.2,697,826.09,0.7301,1.07,1.02,1.0753
2015-12-18,2015,12,18,4,AE→US,AE,US,2,982,645.0,664,812.88,0.7301,1.07,1.15,1.0753
2015-12-19,2015,12,19,5,AE→US,AE,US,2,982,484.7,485,673.52,0.7301,1.07,0.92,1.0753
2015-12-20,2015,12,20,6,AE→US,AE,US,2,982,653.7,617,820.43,0.7301,1.07,1.06,1.0753
2015-12-21,2015,12,21,0,AE→US,AE,US,2,982,638.4,648,807.11,0.7301,1.07,1.05,1.0753
2015-12-22,2015,12,22,1,AE→US,AE,US,2,982,528.6,543,711.69,0.7301,1.07,0.88,1.0753
2015-12-23,2015,12,23,2,AE→US,AE,US,2,982,574.8,585,751.8,0.7301,1.07,0.92,1.0753
2015-12-24,2015,12,24,3,AE→US,AE,US,2,982,609.7,613,782.17,0.7301,1.07,1.02,1.0753
2015-12-25,2015,12,25,4,AE→US,AE,US,2,982,671.8,635,836.17,0.7301,1.07,1.15,1.0753
2015-12-26,2015,12,26,5,AE→US,AE,US,2,982,496.6,500,683.79,0.7301,1.07,0.92,1.0753
2015-12-27,2015,12,27,6,AE→US,AE,US,2,982,646.5,690,814.19,0.7301,1.07,1.06,1.0753
2015-12-28,2015,12,28,0,AE→US,AE,US,2,982,588.9,562,764.05,0.7301,1.07,1.05,1.0753
2015-12-29,2015,12,29,1,AE→US,AE,US,2,982,535.6,561,717.7,0.7301,1.07,0.88,1.0753
2015-12-30,2015,12,30,2,AE→US,AE,US,2,982,445.3,415,639.24,0.7301,1.07,0.92,1.0753
2015-12-31,2015,12,31,3,AE→US,AE,US,2,982,655.7,669,822.17,0.7301,1.07,1.02,1.0753
2016-01-01,2016,1,1,4,AE→US,AE,US,2,982,684.1,685,846.91,0.8224,1.02,1.15,1.0815
2016-01-02,2016,1,2,5,AE→US,AE,US,2,982,565.1,528,743.38,0.8224,1.02,0.92,1.0815
2016-01-03,2016,1,3,6,AE→US,AE,US,2,982,669.8,690,834.42,0.8224,1.02,1.06,1.0815
2016-01-04,2016,1,4,0,AE→US,AE,US,2,982,716.3,686,874.9,0.8224,1.02,1.05,1.0815
2016-01-05,2016,1,5,1,AE→US,AE,US,2,982,509.3,514,694.91,0.8224,1.02,0.88,1.0815
2016-01-06,2016,1,6,2,AE→US,AE,US,2,982,622.8,606,793.55,0.8224,1.02,0.92,1.0815
2016-01-07,2016,1,7,3,AE→US,AE,US,2,982,619.9,626,791.08,0.8224,1.02,1.02,1.0815
2016-01-08,2016,1,8,4,AE→US,AE,US,2,982,775.5,802,926.39,0.8224,1.02,1.15,1.0815
2016-01-09,2016,1,9,5,AE→US,AE,US,2,982,494.1,464,681.65,0.8224,1.02,0.92,1.0815
2016-01-10,2016,1,10,6,AE→US,AE,US,2,982,650.8,623,817.93,0.8224,1.02,1.06,1.0815
2016-01-11,2016,1,11,0,AE→US,AE,US,2,982,643.2,675,811.26,0.8224,1.02,1.05,1.0815
2016-01-12,2016,1,12,1,AE→US,AE,US,2,982,504.4,497,690.59,0.8224,1.02,0.88,1.0815
2016-01-13,2016,1,13,2,AE→US,AE,US,2,982,517.0,502,701.61,0.8224,1.02,0.92,1.0815
2016-01-14,2016,1,14,3,AE→US,AE,US,2,982,622.2,656,793.07,0.8224,1.02,1.02,1.0815
2016-01-15,2016,1,15,4,AE→US,AE,US,2,982,842.0,849,984.22,0.8224,1.02,1.15,1.0815
2016-01-16,2016,1,16,5,AE→US,AE,US,2,982,560.2,550,739.13,0.8224,1.02,0.92,1.0815
2016-01-17,2016,1,17,6,AE→US,AE,US,2,982,672.2,674,836.56,0.8224,1.02,1.06,1.0815
2016-01-18,2016,1,18,0,AE→US,AE,US,2,982,682.8,644,845.75,0.8224,1.02,1.05,1.0815
2016-01-19,2016,1,19,1,AE→US,AE,US,2,982,590.5,613,765.44,0.8224,1.02,0.88,1.0815
2016-01-20,2016,1,20,2,AE→US,AE,US,2,982,562.0,581,740.69,0.8224,1.02,0.92,1.0815
2016-01-21,2016,1,21,3,AE→US,AE,US,2,982,675.3,677,839.2,0.8224,1.02,1.02,1.0815
2016-01-22,2016,1,22,4,AE→US,AE,US,2,982,680.2,731,843.51,0.8224,1.02,1.15,1.0815
2016-01-23,2016,1,23,5,AE→US,AE,US,2,982,593.0,608,767.65,0.8224,1.02,0.92,1.0815
2016-01-24,2016,1,24,6,AE→US,AE,US,2,982,727.3,695,884.45,0.8224,1.02,1.06,1.0815
2016-01-25,2016,1,25,0,AE→US,AE,US,2,982,553.3,549,733.17,0.8224,1.02,1.05,1.0815
2016-01-26,2016,1,26,1,AE→US,AE,US,2,982,540.2,582,721.72,0.8224,1.02,0.88,1.0815
2016-01-27,2016,1,27,2,AE→US,AE,US,2,982,501.5,522,688.13,0.8224,1.02,0.92,1.0815
2016-01-28,2016,1,28,3,AE→US,AE,US,2,982,604.1,601,777.29,0.8224,1.02,1.02,1.0815
2016-01-29,2016,1,29,4,AE→US,AE,US,2,982,758.3,754,911.35,0.8224,1.02,1.15,1.0815
2016-01-30,2016,1,30,5,AE→US,AE,US,2,982,614.3,594,786.2,0.8224,1.02,0.92,1.0815
2016-01-31,2016,1,31,6,AE→US,AE,US,2,982,721.5,687,879.37,0.8224,1.02,1.06,1.0815
2016-02-01,2016,2,1,0,AE→US,AE,US,2,982,639.1,594,807.74,0.8829,0.99,1.05,1.0876
2016-02-02,2016,2,2,1,AE→US,AE,US,2,982,614.8,601,786.61,0.8829,0.99,0.88,1.0876
2016-02-03,2016,2,3,2,AE→US,AE,US,2,982,611.9,570,784.1,0.8829,0.99,0.92,1.0876
2016-02-04,2016,2,4,3,AE→US,AE,US,2,982,752.3,747,906.2,0.8829,0.99,1.02,1.0876
2016-02-05,2016,2,5,4,AE→US,AE,US,2,982,754.9,771,908.48,0.8829,0.99,1.15,1.0876
2016-02-06,2016,2,6,5,AE→US,AE,US,2,982,538.9,549,720.63,0.8829,0.99,0.92,1.0876
2016-02-07,2016,2,7,6,AE→US,AE,US,2,982,604.6,595,777.74,0.8829,0.99,1.06,1.0876
2016-02-08,2016,2,8,0,AE→US,AE,US,2,982,711.8,711,870.92,0.8829,0.99,1.05,1.0876
2016-02-09,2016,2,9,1,AE→US,AE,US,2,982,522.9,520,706.7,0.8829,0.99,0.88,1.0876
2016-02-10,2016,2,10,2,AE→US,AE,US,2,982,563.1,556,741.65,0.8829,0.99,0.92,1.0876
2016-02-11,2016,2,11,3,AE→US,AE,US,2,982,650.5,649,817.7,0.8829,0.99,1.02,1.0876
2016-02-12,2016,2,12,4,AE→US,AE,US,2,982,707.3,691,867.06,0.8829,0.99,1.15,1.0876
2016-02-13,2016,2,13,5,AE→US,AE,US,2,982,525.0,534,708.54,0.8829,0.99,0.92,1.0876
2016-02-14,2016,2,14,6,AE→US,AE,US,2,982,593.7,610,768.28,0.8829,0.99,1.06,1.0876
2016-02-15,2016,2,15,0,AE→US,AE,US,2,982,765.3,768,917.5,0.8829,0.99,1.05,1.0876
2016-02-16,2016,2,16,1,AE→US,AE,US,2,982,574.9,580,751.91,0.8829,0.99,0.88,1.0876
2016-02-17,2016,2,17,2,AE→US,AE,US,2,982,569.7,581,747.4,0.8829,0.99,0.92,1.0876
2016-02-18,2016,2,18,3,AE→US,AE,US,2,982,734.0,743,890.26,0.8829,0.99,1.02,1.0876
2016-02-19,2016,2,19,4,AE→US,AE,US,2,982,792.7,788,941.34,0.8829,0.99,1.15,1.0876
2016-02-20,2016,2,20,5,AE→US,AE,US,2,982,581.8,575,757.93,0.8829,0.99,0.92,1.0876
2016-02-21,2016,2,21,6,AE→US,AE,US,2,982,679.5,664,842.84,0.8829,0.99,1.06,1.0876
2016-02-22,2016,2,22,0,AE→US,AE,US,2,982,701.1,694,861.61,0.8829,0.99,1.05,1.0876
2016-02-23,2016,2,23,1,AE→US,AE,US,2,982,584.5,608,760.22,0.8829,0.99,0.88,1.0876
2016-02-24,2016,2,24,2,AE→US,AE,US,2,982,576.4,573,753.24,0.8829,0.99,0.92,1.0876
2016-02-25,2016,2,25,3,AE→US,AE,US,2,982,619.7,639,790.85,0.8829,0.99,1.02,1.0876
2016-02-26,2016,2,26,4,AE→US,AE,US,2,982,760.5,732,913.26,0.8829,0.99,1.15,1.0876
2016-02-27,2016,2,27,5,AE→US,AE,US,2,982,534.8,518,717.04,0.8829,0.99,0.92,1.0876
2016-02-28,2016,2,28,6,AE→US,AE,US,2,982,679.8,708,843.09,0.8829,0.99,1.06,1.0876
2016-02-29,2016,2,29,0,AE→US,AE,US,2,982,671.2,619,835.61,0.8829,0.99,1.05,1.0876
2016-03-01,2016,3,1,1,AE→US,AE,US,2,982,539.1,537,720.77,0.9227,0.94,0.88,1.0937
2016-03-02,2016,3,2,2,AE→US,AE,US,2,982,616.4,610,787.98,0.9227,0.94,0.92,1.0937
2016-03-03,2016,3,3,3,AE→US,AE,US,2,982,765.1,801,917.29,0.9227,0.94,1.02,1.0937
2016-03-04,2016,3,4,4,AE→US,AE,US,2,982,774.8,823,925.78,0.9227,0.94,1.15,1.0937
2016-03-05,2016,3,5,5,AE→US,AE,US,2,982,610.8,602,783.1,0.9227,0.94,0.92,1.0937
2016-03-06,2016,3,6,6,AE→US,AE,US,2,982,690.7,678,852.64,0.9227,0.94,1.06,1.0937
2016-03-07,2016,3,7,0,AE→US,AE,US,2,982,772.0,762,923.31,0.9227,0.94,1.05,1.0937
2016-03-08,2016,3,8,1,AE→US,AE,US,2,982,640.3,631,808.8,0.9227,0.94,0.88,1.0937
2016-03-09,2016,3,9,2,AE→US,AE,US,2,982,514.8,528,699.68,0.9227,0.94,0.92,1.0937
2016-03-10,2016,3,10,3,AE→US,AE,US,2,982,689.9,704,851.9,0.9227,0.94,1.02,1.0937
2016-03-11,2016,3,11,4,AE→US,AE,US,2,982,690.8,714,852.71,0.9227,0.94,1.15,1.0937
2016-03-12,2016,3,12,5,AE→US,AE,US,2,982,649.2,692,816.52,0.9227,0.94,0.92,1.0937
2016-03-13,2016,3,13,6,AE→US,AE,US,2,982,671.8,660,836.19,0.9227,0.94,1.06,1.0937
2016-03-14,2016,3,14,0,AE→US,AE,US,2,982,661.8,644,827.44,0.9227,0.94,1.05,1.0937
2016-03-15,2016,3,15,1,AE→US,AE,US,2,982,551.1,522,731.18,0.9227,0.94,0.88,1.0937
2016-03-16,2016,3,16,2,AE→US,AE,US,2,982,596.8,617,770.95,0.9227,0.94,0.92,1.0937
2016-03-17,2016,3,17,3,AE→US,AE,US,2,982,748.0,726,902.47,0.9227,0.94,1.02,1.0937
2016-03-18,2016,3,18,4,AE→US,AE,US,2,982,738.6,727,894.25,0.9227,0.94,1.15,1.0937
2016-03-19,2016,3,19,5,AE→US,AE,US,2,982,551.3,524,731.36,0.9227,0.94,0.92,1.0937
2016-03-20,2016,3,20,6,AE→US,AE,US,2,982,598.0,574,771.96,0.9227,0.94,1.06,1.0937
2016-03-21,2016,3,21,0,AE→US,AE,US,2,982,546.1,534,726.89,0.9227,0.94,1.05,1.0937
2016-03-22,2016,3,22,1,AE→US,AE,US,2,982,607.9,627,780.57,0.9227,0.94,0.88,1.0937
2016-03-23,2016,3,23,2,AE→US,AE,US,2,982,599.4,556,773.2,0.9227,0.94,0.92,1.0937
2016-03-24,2016,3,24,3,AE→US,AE,US,2,982,686.8,696,849.24,0.9227,0.94,1.02,1.0937
2016-03-25,2016,3,25,4,AE→US,AE,US,2,982,778.4,786,928.87,0.9227,0.94,1.15,1.0937
2016-03-26,2016,3,26,5,AE→US,AE,US,2,982,611.3,610,783.56,0.9227,0.94,0.92,1.0937
2016-03-27,2016,3,27,6,AE→US,AE,US,2,982,691.8,694,853.55,0.9227,0.94,1.06,1.0937
2016-03-28,2016,3,28,0,AE→US,AE,US,2,982,749.5,746,903.72,0.9227,0.94,1.05,1.0937
2016-03-29,2016,3,29,1,AE→US,AE,US,2,982,601.1,595,774.67,0.9227,0.94,0.88,1.0937
2016-03-30,2016,3,30,2,AE→US,AE,US,2,982,626.2,637,796.5,0.9227,0.94,0.92,1.0937
2016-03-31,2016,3,31,3,AE→US,AE,US,2,982,737.3,738,893.14,0.9227,0.94,1.02,1.0937
2016-04-01,2016,4,1,4,AE→US,AE,US,2,982,911.1,923,1044.25,0.9489,1.12,1.15,1.0997
2016-04-02,2016,4,2,5,AE→US,AE,US,2,982,754.7,751,908.23,0.9489,1.12,0.92,1.0997
2016-04-03,2016,4,3,6,AE→US,AE,US,2,982,940.8,965,1070.05,0.9489,1.12,1.06,1.0997
2016-04-04,2016,4,4,0,AE→US,AE,US,2,982,932.8,921,1063.16,0.9489,1.12,1.05,1.0997
2016-04-05,2016,4,5,1,AE→US,AE,US,2,982,755.5,757,908.93,0.9489,1.12,0.88,1.0997
2016-04-06,2016,4,6,2,AE→US,AE,US,2,982,603.3,609,776.63,0.9489,1.12,0.92,1.0997
2016-04-07,2016,4,7,3,AE→US,AE,US,2,982,971.7,983,1096.98,0.9489,1.12,1.02,1.0997
2016-04-08,2016,4,8,4,AE→US,AE,US,2,982,844.7,814,986.53,0.9489,1.12,1.15,1.0997
2016-04-09,2016,4,9,5,AE→US,AE,US,2,982,755.5,736,908.93,0.9489,1.12,0.92,1.0997
2016-04-10,2016,4,10,6,AE→US,AE,US,2,982,838.0,855,980.68,0.9489,1.12,1.06,1.0997
2016-04-11,2016,4,11,0,AE→US,AE,US,2,982,792.8,760,941.35,0.9489,1.12,1.05,1.0997
2016-04-12,2016,4,12,1,AE→US,AE,US,2,982,694.7,712,856.05,0.9489,1.12,0.88,1.0997
2016-04-13,2016,4,13,2,AE→US,AE,US,2,982,708.4,705,868.02,0.9489,1.12,0.92,1.0997
2016-04-14,2016,4,14,3,AE→US,AE,US,2,982,888.2,863,1024.38,0.9489,1.12,1.02,1.0997
2016-04-15,2016,4,15,4,AE→US,AE,US,2,982,863.4,815,1002.81,0.9489,1.12,1.15,1.0997
2016-04-16,2016,4,16,5,AE→US,AE,US,2,982,767.2,776,919.15,0.9489,1.12,0.92,1.0997
2016-04-17,2016,4,17,6,AE→US,AE,US,2,982,892.6,915,1028.16,0.9489,1.12,1.06,1.0997
2016-04-18,2016,4,18,0,AE→US,AE,US,2,982,770.1,793,921.62,0.9489,1.12,1.05,1.0997
2016-04-19,2016,4,19,1,AE→US,AE,US,2,982,657.0,625,823.32,0.9489,1.12,0.88,1.0997
2016-04-20,2016,4,20,2,AE→US,AE,US,2,982,789.4,800,938.43,0.9489,1.12,0.92,1.0997
2016-04-21,2016,4,21,3,AE→US,AE,US,2,982,965.0,1014,1091.16,0.9489,1.12,1.02,1.0997
2016-04-22,2016,4,22,4,AE→US,AE,US,2,982,784.7,768,934.36,0.9489,1.12,1.15,1.0997
2016-04-23,2016,4,23,5,AE→US,AE,US,2,982,739.1,739,894.72,0.9489,1.12,0.92,1.0997
2016-04-24,2016,4,24,6,AE→US,AE,US,2,982,948.7,937,1076.93,0.9489,1.12,1.06,1.0997
2016-04-25,2016,4,25,0,AE→US,AE,US,2,982,730.9,735,887.59,0.9489,1.12,1.05,1.0997
